YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W09,135,,841,0,,HU,9769526,HU,LTCF,COM,
2021-W09,282,,11,0,,HU,9769526,HU,LTCF,MOD,
2021-W09,64,,0,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W09,0,,0,0,,HU,9769526,HU,LTCF,SPU,
2021-W09,0,,0,0,,HU,9769526,HU,LTCF,AZ,
2021-W10,16549,,15816,0,0,HU,9769526,HU,ALL,SPU,8060478
2021-W10,67634,,52111,0,120510,HU,9769526,HU,ALL,COM,8060478
2021-W10,117515,,19487,0,55200,HU,9769526,HU,ALL,AZ,8060478
2021-W10,123126,,1122,0,0,HU,9769526,HU,ALL,BECNBG,8060478
2021-W10,14746,,546,0,0,HU,9769526,HU,ALL,MOD,8060478
2021-W10,207,,4,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W10,186,,9,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W10,1871,,1768,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W10,816,,140,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W10,1073,,13,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W10,2144,,56,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W10,16571,,4284,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W10,3135,,48,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W10,28241,,5159,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W10,4913,,152,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W10,8299,,2528,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W10,4429,,72,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W10,2065,,797,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W10,34522,,14360,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W10,978,,33,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W10,2970,,73,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W10,5624,,9128,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W10,6635,,4568,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W10,53114,,480,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W10,28610,,300,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W10,26776,,252,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W10,5286,,106,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W10,3174,,5243,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W10,52816,,421,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W10,14045,,13661,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W10,8430,,24356,0,,HU,9769526,HU,Age80+,COM,438790
2021-W10,2266,,265,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W10,9369,,97,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W10,582,,482,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W10,10154,,143,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W10,113,,71,0,,HU,9769526,HU,AgeUNK,COM,
2021-W10,56,,0,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W10,29,,0,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W10,66,,8,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W10,5,,5,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W10,3648,,34,0,,HU,9769526,HU,HCW,MOD,
2021-W10,576,,4,0,,HU,9769526,HU,HCW,BECNBG,
2021-W10,4874,,8489,0,,HU,9769526,HU,HCW,COM,
2021-W10,925,,47,0,,HU,9769526,HU,HCW,AZ,
2021-W10,517,,55,0,,HU,9769526,HU,HCW,SPU,
2021-W10,7,,0,0,,HU,9769526,HU,LTCF,AZ,
2021-W10,2,,1,0,,HU,9769526,HU,LTCF,SPU,
2021-W10,124,,0,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W10,76,,42,0,,HU,9769526,HU,LTCF,MOD,
2021-W10,78,,1178,0,,HU,9769526,HU,LTCF,COM,
2021-W11,87743,,1115,0,250280,HU,9769526,HU,ALL,SPU,8060478
2021-W11,1393,,3307,0,54000,HU,9769526,HU,ALL,MOD,8060478
2021-W11,36977,,22412,0,21600,HU,9769526,HU,ALL,AZ,8060478
2021-W11,12475,,238,0,450000,HU,9769526,HU,ALL,BECNBG,8060478
2021-W11,110399,,53310,0,120510,HU,9769526,HU,ALL,COM,8060478
2021-W11,152,,0,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W11,1215,,0,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W11,1537,,222,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W11,30,,100,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W11,975,,204,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W11,295,,960,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W11,6293,,5700,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W11,13285,,50,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W11,1221,,37,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W11,9547,,2480,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W11,883,,28,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W11,174,,593,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W11,4252,,16125,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W11,6534,,71,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W11,4865,,1613,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W11,5047,,70,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W11,43011,,596,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W11,30152,,6848,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W11,12368,,190,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W11,254,,453,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W11,4070,,79,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W11,48968,,19661,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W11,20777,,359,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W11,9565,,121,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W11,457,,416,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W11,2870,,45,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W11,15825,,22490,0,,HU,9769526,HU,Age80+,COM,438790
2021-W11,2885,,38,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W11,1090,,22,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W11,182,,779,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W11,36,,1,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W11,12,,2,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W11,1,,6,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W11,67,,14,0,,HU,9769526,HU,AgeUNK,COM,
2021-W11,92,,9,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W11,3096,,56,0,,HU,9769526,HU,HCW,AZ,
2021-W11,532,,20,0,,HU,9769526,HU,HCW,SPU,
2021-W11,4354,,3491,0,,HU,9769526,HU,HCW,COM,
2021-W11,560,,5,0,,HU,9769526,HU,HCW,BECNBG,
2021-W11,216,,470,0,,HU,9769526,HU,HCW,MOD,
2021-W11,55,,205,0,,HU,9769526,HU,LTCF,COM,
2021-W11,12,,2,0,,HU,9769526,HU,LTCF,SPU,
2021-W11,104,,1418,0,,HU,9769526,HU,LTCF,MOD,
2021-W11,4,,0,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W11,15,,0,0,,HU,9769526,HU,LTCF,AZ,
2021-W12,3959,,1133,0,0,HU,9769526,HU,ALL,MOD,8060478
2021-W12,19610,,163409,0,100000,HU,9769526,HU,ALL,BECNBG,8060478
2021-W12,154643,,2380,0,167310,HU,9769526,HU,ALL,COM,8060478
2021-W12,89649,,1084,0,29720,HU,9769526,HU,ALL,SPU,8060478
2021-W12,60708,,39077,0,21600,HU,9769526,HU,ALL,AZ,8060478
2021-W12,565,,3,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W12,46,,13,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W12,1913,,582,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W12,997,,51,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W12,100,,129,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W12,19095,,370,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W12,9124,,14390,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W12,1481,,1715,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W12,7653,,94,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W12,594,,212,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W12,10142,,206,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W12,1522,,3816,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W12,340,,157,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W12,7935,,87,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W12,8013,,23246,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W12,60840,,864,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W12,1690,,180,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W12,54953,,587,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W12,26441,,574,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W12,9356,,62455,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W12,12475,,196,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W12,52577,,552,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W12,921,,210,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W12,5173,,76068,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W12,17230,,289,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W12,1953,,19182,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W12,2614,,70,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W12,366,,357,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W12,1276,,23,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W12,10935,,337,0,,HU,9769526,HU,Age80+,COM,438790
2021-W12,37,,1,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W12,25,,44,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W12,128,,19,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W12,57,,0,0,,HU,9769526,HU,AgeUNK,COM,
2021-W12,2,,4,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W12,5122,,290,0,,HU,9769526,HU,HCW,COM,
2021-W12,2806,,112,0,,HU,9769526,HU,HCW,AZ,
2021-W12,532,,8,0,,HU,9769526,HU,HCW,SPU,
2021-W12,264,,181,0,,HU,9769526,HU,HCW,BECNBG,
2021-W12,72,,24,0,,HU,9769526,HU,HCW,MOD,
2021-W12,1313,,119,0,,HU,9769526,HU,LTCF,COM,
2021-W12,56,,449,0,,HU,9769526,HU,LTCF,MOD,
2021-W12,84,,2,0,,HU,9769526,HU,LTCF,AZ,
2021-W12,13,,33,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W12,10,,0,0,,HU,9769526,HU,LTCF,SPU,
2021-W13,28476,,1269,0,218400,HU,9769526,HU,ALL,AZ,8060478
2021-W13,143012,,11972,0,409700,HU,9769526,HU,ALL,SPU,8060478
2021-W13,213489,,3782,0,168480,HU,9769526,HU,ALL,COM,8060478
2021-W13,15802,,183619,0,0,HU,9769526,HU,ALL,BECNBG,8060478
2021-W13,41791,,24301,0,81600,HU,9769526,HU,ALL,MOD,8060478
2021-W13,130,,162,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W13,3258,,85,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W13,3403,,163,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W13,1142,,77,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W13,744,,21,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W13,64926,,1777,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W13,46300,,4253,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W13,13851,,876,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W13,1943,,3016,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W13,6923,,472,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W13,38686,,714,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W13,1815,,4958,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W13,56136,,2178,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W13,6371,,509,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W13,9543,,739,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W13,6452,,73714,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W13,10872,,4752,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W13,29832,,3509,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W13,64401,,568,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W13,10080,,183,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W13,33541,,366,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W13,3344,,61,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W13,3851,,86078,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W13,6191,,1647,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W13,4603,,12083,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W13,986,,22,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W13,8513,,271,0,,HU,9769526,HU,Age80+,COM,438790
2021-W13,1719,,5762,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W13,1580,,15647,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W13,1018,,219,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W13,61,,12,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W13,132,,3,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W13,31,,44,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W13,28,,1,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W13,164,,1,0,,HU,9769526,HU,AgeUNK,COM,
2021-W13,2965,,94,0,,HU,9769526,HU,HCW,COM,
2021-W13,77,,24,0,,HU,9769526,HU,HCW,MOD,
2021-W13,98,,178,0,,HU,9769526,HU,HCW,BECNBG,
2021-W13,421,,1,0,,HU,9769526,HU,HCW,AZ,
2021-W13,409,,120,0,,HU,9769526,HU,HCW,SPU,
2021-W13,1386,,53,0,,HU,9769526,HU,LTCF,COM,
2021-W13,27,,3,0,,HU,9769526,HU,LTCF,AZ,
2021-W13,0,,0,0,,HU,9769526,HU,LTCF,SPU,
2021-W13,17,,24,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W13,10,,244,0,,HU,9769526,HU,LTCF,MOD,
2021-W14,202491,,87237,0,270300,HU,9769526,HU,ALL,SPU,8060478
2021-W14,38089,,16060,0,0,HU,9769526,HU,ALL,MOD,8060478
2021-W14,4580,,123001,0,0,HU,9769526,HU,ALL,BECNBG,8060478
2021-W14,132732,,72468,0,246870,HU,9769526,HU,ALL,COM,8060478
2021-W14,160540,,2916,0,0,HU,9769526,HU,ALL,AZ,8060478
2021-W14,5290,,627,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W14,10291,,1183,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W14,1085,,1005,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W14,7886,,92,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W14,123,,197,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W14,88947,,1264,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W14,1280,,3022,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W14,106222,,13555,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W14,11533,,2234,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W14,70064,,4373,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W14,8397,,1047,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W14,874,,4121,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W14,41464,,865,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W14,29813,,2128,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W14,61436,,6662,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W14,19000,,13554,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W14,10786,,3229,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W14,20034,,42038,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W14,1104,,52167,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W14,15757,,383,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W14,815,,54012,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W14,6421,,33975,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W14,4443,,209,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W14,4556,,5941,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W14,3528,,20811,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W14,685,,2966,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W14,1898,,17779,0,,HU,9769526,HU,Age80+,COM,438790
2021-W14,1689,,2527,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W14,352,,9432,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W14,1715,,100,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W14,328,,3,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W14,43,,77,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W14,246,,32,0,,HU,9769526,HU,AgeUNK,COM,
2021-W14,295,,22,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W14,32,,50,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W14,276,,12,0,,HU,9769526,HU,HCW,AZ,
2021-W14,414,,2892,0,,HU,9769526,HU,HCW,MOD,
2021-W14,521,,444,0,,HU,9769526,HU,HCW,SPU,
2021-W14,1849,,3213,0,,HU,9769526,HU,HCW,COM,
2021-W14,48,,442,0,,HU,9769526,HU,HCW,BECNBG,
2021-W14,26,,162,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W14,238,,13,0,,HU,9769526,HU,LTCF,SPU,
2021-W14,365,,136,0,,HU,9769526,HU,LTCF,COM,
2021-W14,22,,72,0,,HU,9769526,HU,LTCF,MOD,
2021-W14,237,,5,0,,HU,9769526,HU,LTCF,AZ,
2021-W15,161089,,89251,0,119100,HU,9769526,HU,ALL,SPU,8060478
2021-W15,0,,0,0,28800,HU,9769526,HU,ALL,JANSS,8060478
2021-W15,152170,,64355,0,248040,HU,9769526,HU,ALL,COM,8060478
2021-W15,45669,,1325,0,28800,HU,9769526,HU,ALL,AZ,8060478
2021-W15,1272,,1418,0,0,HU,9769526,HU,ALL,MOD,8060478
2021-W15,2060,,15326,0,0,HU,9769526,HU,ALL,BECNBG,8060478
2021-W15,3926,,46,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W15,82,,30,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W15,76,,155,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W15,6700,,1787,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W15,11990,,570,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W15,0,,0,0,,HU,9769526,HU,Age18_24,JANSS,741094
2021-W15,56086,,26056,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W15,680,,1243,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W15,26104,,455,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W15,544,,272,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W15,108565,,7858,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W15,0,,0,0,,HU,9769526,HU,Age25_49,JANSS,3490565
2021-W15,28126,,7815,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W15,0,,0,0,,HU,9769526,HU,Age50_59,JANSS,1235206
2021-W15,386,,976,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W15,8411,,347,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W15,237,,157,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W15,27832,,7571,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W15,386,,6336,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W15,227,,283,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W15,9569,,54399,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W15,36043,,6583,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W15,0,,0,0,,HU,9769526,HU,Age60_69,JANSS,1295058
2021-W15,4633,,244,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W15,2261,,17514,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W15,302,,5300,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W15,0,,0,0,,HU,9769526,HU,Age70_79,JANSS,859765
2021-W15,1708,,173,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W15,17429,,13702,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W15,103,,476,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W15,538,,1307,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W15,771,,60,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W15,213,,1297,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W15,0,,0,0,,HU,9769526,HU,Age80+,JANSS,438790
2021-W15,7288,,8372,0,,HU,9769526,HU,Age80+,COM,438790
2021-W15,71,,198,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W15,8,,2,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W15,116,,0,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W15,0,,0,0,,HU,9769526,HU,AgeUNK,JANSS,
2021-W15,334,,32,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W15,498,,40,0,,HU,9769526,HU,AgeUNK,COM,
2021-W15,17,,19,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W15,0,,0,0,,HU,9769526,HU,HCW,JANSS,
2021-W15,2565,,3511,0,,HU,9769526,HU,HCW,COM,
2021-W15,97,,7,0,,HU,9769526,HU,HCW,AZ,
2021-W15,19,,522,0,,HU,9769526,HU,HCW,BECNBG,
2021-W15,300,,462,0,,HU,9769526,HU,HCW,SPU,
2021-W15,75,,178,0,,HU,9769526,HU,HCW,MOD,
2021-W15,85,,70,0,,HU,9769526,HU,LTCF,MOD,
2021-W15,0,,0,0,,HU,9769526,HU,LTCF,JANSS,
2021-W15,3,,0,0,,HU,9769526,HU,LTCF,SPU,
2021-W15,136,,1,0,,HU,9769526,HU,LTCF,AZ,
2021-W15,114,,217,0,,HU,9769526,HU,LTCF,COM,
2021-W15,80,,3,0,,HU,9769526,HU,LTCF,BECNBG,
2021-W16,0,,0,0,0,HU,9769526,HU,ALL,JANSS,8060478
2021-W16,37465,,136116,0,100900,HU,9769526,HU,ALL,SPU,8060478
2021-W16,210833,,111076,0,248040,HU,9769526,HU,ALL,COM,8060478
2021-W16,2027,,19333,0,600000,HU,9769526,HU,ALL,BECNBG,8060478
2021-W16,58329,,4833,0,68400,HU,9769526,HU,ALL,MOD,8060478
2021-W16,25524,,781,0,72000,HU,9769526,HU,ALL,AZ,8060478
2021-W16,3520,,3201,0,,HU,9769526,HU,Age18_24,SPU,741094
2021-W16,0,,0,0,,HU,9769526,HU,Age18_24,JANSS,741094
2021-W16,3490,,82,0,,HU,9769526,HU,Age18_24,MOD,741094
2021-W16,10215,,1052,0,,HU,9769526,HU,Age18_24,COM,741094
2021-W16,3020,,40,0,,HU,9769526,HU,Age18_24,AZ,741094
2021-W16,110,,98,0,,HU,9769526,HU,Age18_24,BECNBG,741094
2021-W16,32637,,857,0,,HU,9769526,HU,Age25_49,MOD,3490565
2021-W16,22892,,43782,0,,HU,9769526,HU,Age25_49,SPU,3490565
2021-W16,0,,0,0,,HU,9769526,HU,Age25_49,JANSS,3490565
2021-W16,97808,,9906,0,,HU,9769526,HU,Age25_49,COM,3490565
2021-W16,883,,1394,0,,HU,9769526,HU,Age25_49,BECNBG,3490565
2021-W16,15283,,302,0,,HU,9769526,HU,Age25_49,AZ,3490565
2021-W16,11576,,451,0,,HU,9769526,HU,Age50_59,MOD,1235206
2021-W16,402,,1435,0,,HU,9769526,HU,Age50_59,BECNBG,1235206
2021-W16,0,,0,0,,HU,9769526,HU,Age50_59,JANSS,1235206
2021-W16,3849,,235,0,,HU,9769526,HU,Age50_59,AZ,1235206
2021-W16,40512,,5028,0,,HU,9769526,HU,Age50_59,COM,1235206
2021-W16,7208,,52746,0,,HU,9769526,HU,Age50_59,SPU,1235206
2021-W16,6316,,1890,0,,HU,9769526,HU,Age60_69,MOD,1295058
2021-W16,1908,,117,0,,HU,9769526,HU,Age60_69,AZ,1295058
2021-W16,301,,9364,0,,HU,9769526,HU,Age60_69,BECNBG,1295058
2021-W16,2883,,29122,0,,HU,9769526,HU,Age60_69,SPU,1295058
2021-W16,0,,0,0,,HU,9769526,HU,Age60_69,JANSS,1295058
2021-W16,37453,,29937,0,,HU,9769526,HU,Age60_69,COM,1295058
2021-W16,178,,5272,0,,HU,9769526,HU,Age70_79,BECNBG,859765
2021-W16,17088,,49102,0,,HU,9769526,HU,Age70_79,COM,859765
2021-W16,0,,0,0,,HU,9769526,HU,Age70_79,JANSS,859765
2021-W16,820,,63,0,,HU,9769526,HU,Age70_79,AZ,859765
2021-W16,2876,,1111,0,,HU,9769526,HU,Age70_79,MOD,859765
2021-W16,615,,6156,0,,HU,9769526,HU,Age70_79,SPU,859765
2021-W16,6964,,15974,0,,HU,9769526,HU,Age80+,COM,438790
2021-W16,142,,1798,0,,HU,9769526,HU,Age80+,BECNBG,438790
2021-W16,143,,1013,0,,HU,9769526,HU,Age80+,SPU,438790
2021-W16,0,,0,0,,HU,9769526,HU,Age80+,JANSS,438790
2021-W16,1301,,438,0,,HU,9769526,HU,Age80+,MOD,438790
2021-W16,463,,19,0,,HU,9769526,HU,Age80+,AZ,438790
2021-W16,27,,22,0,,HU,9769526,HU,AgeUNK,BECNBG,
2021-W16,0,,0,0,,HU,9769526,HU,AgeUNK,JANSS,
2021-W16,181,,5,0,,HU,9769526,HU,AgeUNK,AZ,
2021-W16,204,,96,0,,HU,9769526,HU,AgeUNK,SPU,
2021-W16,793,,77,0,,HU,9769526,HU,AgeUNK,COM,
2021-W16,213,,6,0,,HU,9769526,HU,AgeUNK,MOD,
2021-W16,14,,7,0,,HU,9769526,HU,HCW,MOD,
2021-W16,973,,1116,0,,HU,9769526,HU,HCW,COM,
2021-W16,0,,0,0,,HU,9769526,HU,HCW,JANSS,
2021-W16,330,,225,0,,HU,9769526,HU,HCW,SPU,
2021-W16,15,,5,0,,HU,9769526,HU,HCW,AZ,
2021-W16,12,,78,0,,HU,9769526,HU,HCW,BECNBG,
2021-W16,0,,0,0,,HU,9769526,HU,LTCF,JANSS,
